Format Version,1.1,Take Name,Take 2016-04-07 08.32.39 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.32.39.232 PM,Total Frames,3650,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10007,Marker_10007,Marker_10007,Marker_10008,Marker_10008,Marker_10008,Marker_10011,Marker_10011,Marker_10011
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E3570271B","8392B20CF49E3570271B","8392B20CF49E3570271B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1327,11.058333,-1.091241,1.709193,-2.365989,,,,,,,,,
1328,11.066667,-1.101315,1.713101,-2.377868,,,,,,,,,
1329,11.075000,-1.111458,1.716812,-2.389862,,,,,,,,,
1330,11.083333,-1.121882,1.721067,-2.401711,,,,,,,,,
1331,11.091667,-1.132372,1.725385,-2.413686,,,,,,,,,
1332,11.100000,-1.143612,1.730130,-2.425841,,,,,,,,,
1333,11.108333,-1.155061,1.735013,-2.437852,,,,,,,,,
1334,11.116667,-1.166790,1.740245,-2.449828,,,,,,,,,
1335,11.125000,-1.178652,1.745564,-2.461863,,,,,,,,,
1336,11.133333,-1.190715,1.751443,-2.473639,,,,,,,,,
1337,11.141667,-1.202889,1.757266,-2.485322,,,,,,,,,
1338,11.150000,-1.214995,1.763713,-2.496289,,,,,,,,,
1339,11.158333,-1.227372,1.770327,-2.507708,,,,,,,,,
1340,11.166667,-1.239758,1.777028,-2.519222,,,,,,,,,
1341,11.175000,-1.252506,1.784900,-2.529531,,,,,,,,,
1342,11.183333,-1.264910,1.792202,-2.540861,,,,,,,,,
1343,11.191667,-1.277345,1.800373,-2.551031,,,,,,,,,
1344,11.200000,-1.289749,1.808499,-2.561771,,,,,,,,,
1345,11.208333,-1.301606,1.817005,-2.571302,,,,,,,,,
1346,11.216667,-1.313104,1.825946,-2.581123,,,,,,,,,
1347,11.225000,-1.323592,1.835173,-2.590035,,,,,,,,,
1348,11.233333,-1.334565,1.844975,-2.598434,,,,,,,,,
1349,11.241667,-1.344600,1.854492,-2.607285,,,,,,,,,
1350,11.250000,-1.354889,1.864981,-2.615846,,,,,,,,,
1351,11.258333,-1.364751,1.875697,-2.623668,,,,,,,,,
1352,11.266667,-1.374323,1.886816,-2.631173,,,,,,,,,
1353,11.275000,-1.383683,1.898868,-2.637855,,,,,,,,,
1354,11.283333,-1.392388,1.910636,-2.645160,,,,,,,,,
1355,11.291667,-1.401576,1.923137,-2.651887,,,,,,,,,
1356,11.300000,-1.410074,1.936148,-2.656786,,,,,,,,,
1357,11.308333,-1.418221,1.949393,-2.663817,,,,,,,,,
1358,11.316667,-1.425975,1.962744,-2.669648,,,,,,,,,
1359,11.325000,-1.434048,1.977105,-2.673701,,,,,,,,,
1360,11.333333,-1.440738,1.991117,-2.679255,,,,,,,,,
1361,11.341667,-1.447627,2.005980,-2.683584,,,,,,,,,
1362,11.350000,-1.454189,2.020821,-2.688135,,,,,,,,,
1363,11.358333,-1.460185,2.036078,-2.690111,,,,,,,,,
1364,11.366667,-1.466049,2.051385,-2.694747,,,,,,,,,
1365,11.375000,-1.471590,2.066973,-2.696518,,,,,,,,,
1366,11.383333,-1.477246,2.082538,-2.699918,,,,,,,,,
1367,11.391667,-1.483617,2.099091,-2.702515,,,,,,,,,
1368,11.400000,-1.487772,2.114215,-2.703613,,,,,,,,,
1369,11.408333,-1.493009,2.131086,-2.703682,,,,,,,,,
1370,11.416667,-1.497685,2.147146,-2.704714,,,,,,,,,
1371,11.425000,-1.502511,2.163683,-2.705935,,,,,,,,,
1372,11.433333,-1.506962,2.180371,-2.706617,,,,,,,,,
1373,11.441667,-1.511401,2.197385,-2.706213,,,,,,,,,
1374,11.450000,-1.515774,2.214002,-2.706324,,,,,,,,,
1375,11.458333,-1.519945,2.230793,-2.705571,,,,,,,,,
1376,11.466667,-1.523440,2.247550,-2.706117,,,,,,,,,
1377,11.475000,-1.527389,2.264545,-2.704447,,,,,,,,,
1378,11.483333,-1.530857,2.280903,-2.703139,,,,,,,,,
1379,11.491667,-1.534047,2.297071,-2.702808,,,,,,,,,
1380,11.500000,-1.537583,2.313131,-2.701676,,,,,,,,,
1381,11.508333,-1.540845,2.328740,-2.700049,,,,,,,,,
1382,11.516667,-1.543819,2.343781,-2.698489,,,,,,,,,
1383,11.525000,-1.546806,2.358972,-2.696924,,,,,,,,,
1384,11.533333,-1.549732,2.373405,-2.695307,,,,,,,,,
1385,11.541667,-1.552764,2.387393,-2.692620,,,,,,,,,
1386,11.550000,-1.555290,2.400982,-2.690865,,,,,,,,,
1387,11.558333,-1.558025,2.414118,-2.688715,,,,,,,,,
1388,11.566667,-1.561153,2.427255,-2.686684,,,,,,,,,
1389,11.575000,-1.565112,2.440132,-2.685829,,,,,,,,,
1390,11.583333,-1.568743,2.451248,-2.684570,,,,,,,,,
1391,11.591667,-1.570946,2.463565,-2.681724,,,,,,,,,
1392,11.600000,-1.572057,2.473877,-2.679017,,,,,,,,,
1393,11.608333,-1.575129,2.484737,-2.676168,,,,,,,,,
1394,11.616667,-1.577772,2.495088,-2.674730,,,,,,,,,
1395,11.625000,-1.580756,2.504888,-2.672057,,,,,,,,,
1396,11.633333,-1.583888,2.514938,-2.668421,,,,,,,,,
1397,11.641667,-1.586487,2.523903,-2.666355,,,,,,,,,
1398,11.650000,-1.590015,2.532800,-2.662914,,,,,,,,,
1399,11.658333,-1.592494,2.540875,-2.661397,,,,,,,,,
1400,11.666667,-1.595564,2.548510,-2.657753,,,,,,,,,
1401,11.675000,-1.598041,2.555636,-2.654614,,,,,,,,,
1402,11.683333,-1.600660,2.562294,-2.650929,,,,,,,,,
1403,11.691667,-1.603392,2.568398,-2.646530,,,,,,,,,
1404,11.700000,-1.605745,2.573588,-2.644476,,,,,,,,,
1405,11.708333,-1.608690,2.578468,-2.640643,,,,,,,,,
1406,11.716667,-1.611146,2.582666,-2.637796,,,,,,,,,
1407,11.725000,-1.613937,2.586101,-2.633855,,,,,,,,,
1408,11.733333,-1.616629,2.588979,-2.630141,,,,,,,,,
1409,11.741667,-1.618930,2.591296,-2.626276,,,,,,,,,
1410,11.750000,-1.621548,2.593064,-2.621595,,,,,,,,,
1411,11.758333,-1.623940,2.593661,-2.619110,,,,,,,,,
1412,11.766667,-1.626553,2.593830,-2.615008,,,,,,,,,
1413,11.775000,-1.628889,2.593635,-2.611239,,,,,,,,,
1414,11.783333,-1.630890,2.592758,-2.606902,,,,,,,,,
1415,11.791667,-1.633003,2.590722,-2.602619,,,,,,,,,
1416,11.800000,-1.634943,2.588269,-2.599067,,,,,,,,,
1417,11.808333,-1.637075,2.584933,-2.594783,,,,,,,,,
1418,11.816667,-1.638715,2.580804,-2.590814,,,,,,,,,
1419,11.825000,-1.640168,2.576014,-2.586356,,,,,,,,,
1420,11.833333,-1.642051,2.570974,-2.581770,,,,,,,,,
1421,11.841667,-1.643241,2.564946,-2.577262,,,,,,,,,
1422,11.850000,-1.644632,2.558224,-2.573263,,,,,,,,,
1423,11.858333,-1.646196,2.551019,-2.568771,,,,,,,,,
1424,11.866667,-1.647199,2.542928,-2.564199,,,,,,,,,
1425,11.875000,-1.647920,2.534398,-2.559847,,,,,,,,,
1426,11.883333,-1.649140,2.525606,-2.555142,,,,,,,,,
1427,11.891667,-1.649976,2.516407,-2.550224,,,,,,,,,
1428,11.900000,-1.650962,2.506445,-2.545298,,,,,,,,,
1429,11.908333,-1.652163,2.496367,-2.540435,,,,,,,,,
1430,11.916667,-1.654262,2.486055,-2.535842,,,,,,,,,
1431,11.925000,-1.655653,2.474802,-2.530937,,,,,,,,,
1432,11.933333,-1.656973,2.463325,-2.525847,,,,,,,,,
1433,11.941667,-1.658726,2.451706,-2.520638,,,,,,,,,
1434,11.950000,-1.661019,2.440143,-2.515827,,,,,,,,,
1435,11.958333,-1.663295,2.428037,-2.510002,,,,,,,,,
1436,11.966667,-1.665008,2.415785,-2.504231,,,,,,,,,
1437,11.975000,-1.667280,2.403177,-2.497998,,,,,,,,,
1438,11.983333,-1.670267,2.391079,-2.492150,,,,,,,,,
1439,11.991667,-1.673053,2.378664,-2.485175,,,,,,,,,
1440,12.000000,-1.676273,2.366218,-2.478334,,,,,,,,,
1441,12.008333,-1.679817,2.353658,-2.470960,,,,,,,,,
1442,12.016667,-1.683054,2.340919,-2.463243,,,,,,,,,
1443,12.025000,-1.686999,2.327816,-2.455944,,,,,,,,,
1444,12.033333,-1.690232,2.314905,-2.447958,,,,,,,,,
1445,12.041667,-1.694008,2.301879,-2.440005,,,,,,,,,
1446,12.050000,-1.697471,2.288504,-2.431940,,,,,,,,,
1447,12.058333,-1.700674,2.275430,-2.423688,,,,,,,,,
1448,12.066667,-1.704009,2.262390,-2.415369,,,,,,,,,
1449,12.075000,-1.706729,2.249302,-2.406969,,,,,,,,,
1450,12.083333,-1.709369,2.236192,-2.398530,,,,,,,,,
1451,12.091667,-1.712416,2.223280,-2.390021,,,,,,,,,
1452,12.100000,-1.714955,2.210489,-2.381383,,,,,,,,,
1453,12.108333,-1.717477,2.197878,-2.372444,,,,,,,,,
1454,12.116667,-1.720465,2.185114,-2.363666,,,,,,,,,
1455,12.125000,-1.723125,2.172539,-2.354742,,,,,,,,,
1456,12.133333,-1.725529,2.159834,-2.345519,,,,,,,,,
1457,12.141667,-1.727687,2.147284,-2.335658,,,,,,,,,
1458,12.150000,-1.730062,2.134706,-2.326490,,,,,,,,,
1459,12.158333,-1.732348,2.122119,-2.316981,,,,,,,,,
1460,12.166667,-1.734239,2.109424,-2.307231,,,,,,,,,
1461,12.175000,-1.736345,2.096986,-2.297550,,,,,,,,,
1462,12.183333,-1.738567,2.084485,-2.287802,,,,,,,,,
1463,12.191667,-1.741064,2.072271,-2.278617,,,,,,,,,
1464,12.200000,-1.743407,2.060088,-2.268811,,,,,,,,,
1465,12.208333,-1.745387,2.047949,-2.259196,,,,,,,,,
1466,12.216667,-1.747221,2.035953,-2.249563,,,,,,,,,
1467,12.225000,-1.748997,2.024181,-2.239373,,,,,,,,,
1468,12.233333,-1.750829,2.012646,-2.229887,,,,,,,,,
1469,12.241667,-1.752571,2.001156,-2.219683,,,,,,,,,
1470,12.250000,-1.754450,1.990122,-2.209830,,,,,,,,,
1471,12.258333,-1.756318,1.979157,-2.199969,,,,,,,,,
1472,12.266667,-1.758299,1.968463,-2.189696,,,,,,,,,
1473,12.275000,-1.759978,1.958059,-2.179853,,,,,,,,,
1474,12.283333,-1.761695,1.947822,-2.169810,,,,,,,,,
1475,12.291667,-1.763238,1.937683,-2.159845,,,,,,,,,
1476,12.300000,-1.765116,1.927916,-2.149704,,,,,,,,,
1477,12.308333,-1.766345,1.918384,-2.139340,,,,,,,,,
1478,12.316667,-1.768097,1.909309,-2.129584,,,,,,,,,
1479,12.325000,-1.769526,1.900377,-2.119509,,,,,,,,,
1480,12.333333,-1.770655,1.891731,-2.109612,,,,,,,,,
1481,12.341667,-1.772008,1.883193,-2.099817,,,,,,,,,
1482,12.350000,-1.772985,1.874958,-2.089802,,,,,,,,,
1483,12.358333,-1.774425,1.867300,-2.079986,,,,,,,,,
1484,12.366667,-1.775197,1.859322,-2.070065,,,,,,,,,
1485,12.375000,-1.776356,1.851749,-2.060013,,,,,,,,,
1486,12.383333,-1.777159,1.844310,-2.050373,,,,,,,,,
1487,12.391667,-1.778108,1.837005,-2.040101,,,,,,,,,
1488,12.400000,-1.778786,1.829910,-2.030602,,,,,,,,,
1489,12.408333,-1.779459,1.822771,-2.020349,,,,,,,,,
1490,12.416667,-1.780308,1.815767,-2.010283,,,,,,,,,
1491,12.425000,-1.781090,1.809028,-2.000182,,,,,,,,,
1492,12.433333,-1.781692,1.802025,-1.989926,,,,,,,,,
1493,12.441667,-1.782506,1.795138,-1.980029,,,,,,,,,
1494,12.450000,-1.783114,1.788279,-1.969676,,,,,,,,,
1495,12.458333,-1.783634,1.781426,-1.959248,,,,,,,,,
1496,12.466667,-1.784223,1.774731,-1.949210,,,,,,,,,
1497,12.475000,-1.784692,1.767959,-1.938785,,,,,,,,,
1498,12.483333,-1.784955,1.761486,-1.928064,,,,,,,,,
1499,12.491667,-1.785048,1.754566,-1.917344,,,,,,,,,
1500,12.500000,-1.785273,1.748012,-1.906627,,,,,,,,,
1501,12.508333,-1.785205,1.741496,-1.895782,,,,,,,,,
1502,12.516667,-1.785236,1.735174,-1.885132,,,,,,,,,
1503,12.525000,-1.784729,1.728787,-1.874297,,,,,,,,,
1504,12.533333,-1.784115,1.722468,-1.863186,,,,,,,,,
1505,12.541667,-1.783751,1.716217,-1.852408,,,,,,,,,
1506,12.550000,-1.783197,1.710282,-1.841705,,,,,,,,,
1507,12.558333,-1.782096,1.704697,-1.830453,,,,,,,,,
1508,12.566667,-1.781049,1.699053,-1.819511,,,,,,,,,
1509,12.575000,-1.780199,1.693772,-1.808410,,,,,,,,,
1510,12.583333,-1.778690,1.688459,-1.797096,,,,,,,,,
1511,12.591667,-1.777043,1.683674,-1.785782,,,,,,,,,
1512,12.600000,-1.775640,1.678867,-1.774460,,,,,,,,,
1513,12.608333,-1.773782,1.673995,-1.763235,,,,,,,,,
1514,12.616667,-1.772145,1.669683,-1.751595,,,,,,,,,
1515,12.625000,-1.770288,1.665613,-1.739819,,,,,,,,,
1516,12.633333,-1.768552,1.661522,-1.727654,,,,,,,,,
1517,12.641667,-1.766535,1.657661,-1.715212,,,,,,,,,
1518,12.650000,-1.764841,1.654601,-1.702612,,,,,,,,,
1519,12.658333,-1.762947,1.651277,-1.689776,,,,,,,,,
1520,12.666667,-1.761171,1.648918,-1.676725,,,,,,,,,
1521,12.675000,-1.758633,1.646664,-1.663632,,,,,,,,,
1522,12.683333,-1.756838,1.645403,-1.650191,,,,,,,,,
1523,12.691667,-1.754106,1.643984,-1.636606,,,,,,,,,
1524,12.700000,-1.751674,1.643219,-1.622389,,,,,,,,,
1525,12.708333,-1.749354,1.642475,-1.608023,,,,,,,,,
1526,12.716667,-1.746626,1.641806,-1.594051,,,,,,,,,
1527,12.725000,-1.744145,1.641759,-1.578982,,,,,,,,,
1528,12.733333,-1.741606,1.641524,-1.563763,,,,,,,,,
1529,12.741667,-1.739207,1.641794,-1.548606,,,,,,,,,
1530,12.750000,-1.736367,1.642138,-1.533293,,,,,,,,,
1531,12.758333,-1.734114,1.643091,-1.518244,,,,,,,,,
1532,12.766667,-1.731509,1.644353,-1.503414,,,,,,,,,
1533,12.775000,-1.728822,1.646217,-1.488565,,,,,,,,,
1534,12.783333,-1.726073,1.648458,-1.473805,,,,,,,,,
1535,12.791667,-1.723679,1.651495,-1.459270,,,,,,,,,
1536,12.800000,-1.720688,1.654460,-1.444105,,,,,,,,,
1537,12.808333,-1.717840,1.657867,-1.429605,,,,,,,,,
1538,12.816667,-1.715216,1.661982,-1.414837,,,,,,,,,
1539,12.825000,-1.712322,1.666204,-1.399615,,,,,,,,,
1540,12.833333,-1.709458,1.670710,-1.385090,,,,,,,,,
1541,12.841667,-1.706929,1.675386,-1.370340,,,,,,,,,
1542,12.850000,-1.704443,1.680812,-1.355563,,,,,,,,,
1543,12.858333,-1.701747,1.686308,-1.340952,,,,,,,,,
1544,12.866667,-1.698912,1.692480,-1.326202,,,,,,,,,
1545,12.875000,-1.696639,1.699149,-1.311977,,,,,,,,,
1546,12.883333,-1.694116,1.706124,-1.297931,,,,,,,,,
1547,12.891667,-1.692000,1.713711,-1.283463,,,,,,,,,
1548,12.900000,-1.689698,1.721415,-1.269446,,,,,,,,,
1549,12.908333,-1.687821,1.729781,-1.255693,,,,,,,,,
1550,12.916667,-1.685603,1.738434,-1.241383,,,,,,,,,
1551,12.925000,-1.683625,1.747138,-1.227732,,,,,,,,,
1552,12.933333,-1.681892,1.756271,-1.214090,,,,,,,,,
1553,12.941667,-1.680330,1.765642,-1.200706,,,,,,,,,
1554,12.950000,-1.678404,1.775122,-1.187035,,,,,,,,,
1555,12.958333,-1.676854,1.784949,-1.173794,,,,,,,,,
1556,12.966667,-1.675224,1.794908,-1.160815,,,,,,,,,
1557,12.975000,-1.673963,1.805357,-1.147936,,,,,,,,,
1558,12.983333,-1.672254,1.815644,-1.134671,,,,,,,,,
1559,12.991667,-1.670902,1.826698,-1.121876,,,,,,,,,
1560,13.000000,-1.669582,1.837610,-1.109585,,,,,,,,,
1561,13.008333,-1.668301,1.849028,-1.096956,,,,,,,,,
1562,13.016667,-1.667085,1.860497,-1.084441,,,,,,,,,
1563,13.025000,-1.665379,1.871677,-1.071789,,,,,,,,,
1564,13.033333,-1.663943,1.883277,-1.058875,,,,,,,,,
1565,13.041667,-1.662382,1.894831,-1.046658,,,,,,,,,
1566,13.050000,-1.661229,1.906679,-1.033852,,,,,,,,,
1567,13.058333,-1.659581,1.918583,-1.021109,,,,,,,,,
1568,13.066667,-1.658005,1.930294,-1.008062,,,,,,,,,
1569,13.075000,-1.656458,1.942091,-0.995239,,,,,,,,,
1570,13.083333,-1.655141,1.954026,-0.982759,,,,,,,,,
1571,13.091667,-1.653898,1.966362,-0.970348,,,,,,,,,
1572,13.100000,-1.652412,1.978326,-0.957810,,,,,,,,,
1573,13.108333,-1.651244,1.990860,-0.945401,,,,,,,,,
1574,13.116667,-1.650045,2.003504,-0.933578,,,,,,,,,
1575,13.125000,-1.649414,2.016500,-0.922132,,,,,,,,,
1576,13.133333,-1.648533,2.029855,-0.911081,,,,,,,,,
1577,13.141667,-1.648395,2.043490,-0.900481,,,,,,,,,
1578,13.150000,-1.648323,2.057058,-0.890451,,,,,,,,,
1579,13.158333,-1.648720,2.071123,-0.880682,,,,,,,,,
1580,13.166667,-1.648743,2.085217,-0.871516,,,,,,,,,
1581,13.175000,-1.649451,2.099740,-0.862335,,,,,,,,,
1582,13.183333,-1.650021,2.114560,-0.853262,,,,,,,,,
1583,13.191667,-1.650832,2.129785,-0.844676,,,,,,,,,
1584,13.200000,-1.652151,2.145331,-0.837193,,,,,,,,,
1585,13.208333,-1.652952,2.160994,-0.829315,,,,,,,,,
1586,13.216667,-1.654218,2.176961,-0.821665,,,,,,,,,
1587,13.225000,-1.655563,2.192987,-0.814657,,,,,,,,,
1588,13.233333,-1.656984,2.209243,-0.807298,,,,,,,,,
1589,13.241667,-1.658807,2.225472,-0.800534,,,,,,,,,
1590,13.250000,-1.660600,2.241702,-0.793621,,,,,,,,,
1591,13.258333,-1.663081,2.258312,-0.787236,,,,,,,,,
1592,13.266667,-1.664662,2.274486,-0.780601,,,,,,,,,
1593,13.275000,-1.666969,2.290830,-0.774699,,,,,,,,,
1594,13.283333,-1.669235,2.307197,-0.768733,,,,,,,,,
1595,13.291667,-1.671269,2.323327,-0.763303,,,,,,,,,
1596,13.300000,-1.674031,2.339478,-0.757993,,,,,,,,,
1597,13.308333,-1.676218,2.355199,-0.752553,,,,,,,,,
1598,13.316667,-1.678639,2.370765,-0.747581,,,,,,,,,
1599,13.325000,-1.681338,2.386154,-0.742842,,,,,,,,,
1600,13.333333,-1.683698,2.401200,-0.737902,,,,,,,,,
1601,13.341667,-1.686153,2.416085,-0.732947,,,,,,,,,
1602,13.350000,-1.688499,2.430559,-0.727986,,,,,,,,,
1603,13.358333,-1.690348,2.444643,-0.722823,,,,,,,,,
1604,13.366667,-1.692371,2.458641,-0.717206,,,,,,,,,
1605,13.375000,-1.694121,2.472118,-0.711786,,,,,,,,,
1606,13.383333,-1.695901,2.485400,-0.706311,,,,,,,,,
1607,13.391667,-1.697166,2.497965,-0.700566,,,,,,,,,
1608,13.400000,-1.698361,2.510060,-0.694781,,,,,,,,,
1609,13.408333,-1.699665,2.521971,-0.689375,,,,,,,,,
1610,13.416667,-1.700866,2.533299,-0.683712,,,,,,,,,
1611,13.425000,-1.701677,2.544128,-0.678018,,,,,,,,,
1612,13.433333,-1.702764,2.554555,-0.672343,,,,,,,,,
1613,13.441667,-1.703546,2.564458,-0.667117,,,,,,,,,
1614,13.450000,-1.704416,2.574074,-0.661381,,,,,,,,,
1615,13.458333,-1.704833,2.583047,-0.655952,,,,,,,,,
1616,13.466667,-1.705514,2.591816,-0.650389,,,,,,,,,
1617,13.475000,-1.706007,2.599955,-0.644847,,,,,,,,,
1618,13.483333,-1.706322,2.607542,-0.639724,,,,,,,,,
1619,13.491667,-1.706397,2.614658,-0.634306,,,,,,,,,
1620,13.500000,-1.706739,2.621426,-0.629124,,,,,,,,,
1621,13.508333,-1.706447,2.627429,-0.624009,,,,,,,,,
1622,13.516667,-1.706081,2.633105,-0.618852,,,,,,,,,
1623,13.525000,-1.705844,2.638180,-0.613663,,,,,,,,,
1624,13.533333,-1.705387,2.642779,-0.608379,,,,,,,,,
1625,13.541667,-1.704252,2.646590,-0.603078,,,,,,,,,
1626,13.550000,-1.703295,2.649984,-0.597998,,,,,,,,,
1627,13.558333,-1.702256,2.652904,-0.592839,,,,,,,,,
1628,13.566667,-1.701158,2.655236,-0.588302,,,,,,,,,
1629,13.575000,-1.699866,2.656976,-0.583295,,,,,,,,,
1630,13.583333,-1.698985,2.658031,-0.579917,,,,,,,,,
1631,13.591667,-1.697592,2.658645,-0.575725,,,,,,,,,
1632,13.600000,-1.696075,2.658661,-0.571179,,,,,,,,,
1633,13.608333,-1.694524,2.658090,-0.567315,,,,,,,,,
1634,13.616667,-1.692698,2.656679,-0.563192,,,,,,,,,
1635,13.625000,-1.691096,2.654602,-0.559371,,,,,,,,,
1636,13.633333,-1.689183,2.651841,-0.555575,,,,,,,,,
1637,13.641667,-1.687157,2.648487,-0.552002,,,,,,,,,
1638,13.650000,-1.685132,2.644353,-0.548817,,,,,,,,,
1639,13.658333,-1.682474,2.639811,-0.543715,,,,,,,,,
1640,13.666667,-1.680371,2.634480,-0.540570,,,,,,,,,
1641,13.675000,-1.678376,2.628627,-0.537795,,,,,,,,,
1642,13.683333,-1.676286,2.622259,-0.534988,,,,,,,,,
1643,13.691667,-1.673843,2.615231,-0.532255,,,,,,,,,
1644,13.700000,-1.671622,2.607598,-0.529724,,,,,,,,,
1645,13.708333,-1.669015,2.599452,-0.527142,,,,,,,,,
1646,13.716667,-1.666434,2.590586,-0.524707,,,,,,,,,
1647,13.725000,-1.664106,2.581247,-0.522684,,,,,,,,,
1648,13.733333,-1.661413,2.571290,-0.520591,,,,,,,,,
1649,13.741667,-1.658689,2.561102,-0.518559,,,,,,,,,
1650,13.750000,-1.655977,2.550406,-0.516527,,,,,,,,,
1651,13.758333,-1.653626,2.539600,-0.514925,,,,,,,,,
1652,13.766667,-1.650398,2.528559,-0.512892,,,,,,,,,
1653,13.775000,-1.647210,2.517518,-0.510718,,,,,,,,,
1654,13.783333,-1.643797,2.506271,-0.508396,,,,,,,,,
1655,13.791667,-1.639972,2.494599,-0.505822,,,,,,,,,
1656,13.800000,-1.635693,2.482991,-0.503363,,,,,,,,,
1657,13.808333,-1.631505,2.471333,-0.501144,,,,,,,,,
1658,13.816667,-1.627114,2.459241,-0.498524,,,,,,,,,
1659,13.825000,-1.622633,2.447532,-0.495984,,,,,,,,,
1660,13.833333,-1.618286,2.435661,-0.493736,,,,,,,,,
1661,13.841667,-1.613864,2.424384,-0.491282,,,,,,,,,
1662,13.850000,-1.609668,2.413223,-0.488030,,,,,,,,,
1663,13.858333,-1.605082,2.402605,-0.484731,,,,,,,,,
1664,13.866667,-1.600286,2.392001,-0.481255,,,,,,,,,
1665,13.875000,-1.594919,2.381217,-0.477772,,,,,,,,,
1666,13.883333,-1.589427,2.371252,-0.474098,,,,,,,,,
1667,13.891667,-1.583056,2.360907,-0.470214,,,,,,,,,
1668,13.900000,-1.576593,2.350489,-0.466847,,,,,,,,,
1669,13.908333,-1.570483,2.340539,-0.463196,,,,,,,,,
1670,13.916667,-1.564221,2.330606,-0.459213,,,,,,,,,
1671,13.925000,-1.557536,2.320676,-0.455378,,,,,,,,,
1672,13.933333,-1.552245,2.310855,-0.451777,,,,,,,,,
1673,13.941667,-1.547459,2.300619,-0.448313,,,,,,,,,
1674,13.950000,-1.543104,2.291123,-0.444562,,,,,,,,,
1675,13.958333,-1.538972,2.281286,-0.441330,,,,,,,,,
1676,13.966667,-1.535426,2.272089,-0.437968,,,,,,,,,
1677,13.975000,-1.531977,2.262532,-0.434636,,,,,,,,,
1678,13.983333,-1.528734,2.252964,-0.431535,,,,,,,,,
1679,13.991667,-1.526043,2.243520,-0.428396,,,,,,,,,
1680,14.000000,-1.523804,2.233996,-0.425326,,,,,,,,,
1681,14.008333,-1.522445,2.224369,-0.422235,,,,,,,,,
1682,14.016667,-1.521339,2.214623,-0.419021,,,,,,,,,
1683,14.025000,-1.520834,2.205387,-0.415411,,,,,,,,,
1684,14.033333,-1.520457,2.195550,-0.411475,,,,,,,,,
1685,14.041667,-1.520988,2.186199,-0.408534,,,,,,,,,
1686,14.050000,-1.521494,2.176552,-0.404409,,,,,,,,,
1687,14.058333,-1.523016,2.167237,-0.401022,,,,,,,,,
1688,14.066667,-1.524158,2.157827,-0.397303,,,,,,,,,
1689,14.075000,-1.525870,2.148178,-0.393551,,,,,,,,,
1690,14.083333,-1.528406,2.138963,-0.390370,,,,,,,,,
1691,14.091667,-1.531037,2.129393,-0.386306,,,,,,,,,
1692,14.100000,-1.534018,2.120159,-0.382589,,,,,,,,,
1693,14.108333,-1.537557,2.111183,-0.378485,,,,,,,,,
1694,14.116667,-1.540957,2.102189,-0.374601,,,,,,,,,
1695,14.125000,-1.544481,2.093282,-0.369962,,,,,,,,,
1696,14.133333,-1.548557,2.084775,-0.366055,,,,,,,,,
1697,14.141667,-1.552354,2.076352,-0.361484,,,,,,,,,
1698,14.150000,-1.556815,2.067873,-0.357350,,,,,,,,,
1699,14.158333,-1.561284,2.059622,-0.352597,,,,,,,,,
1700,14.166667,-1.566205,2.051670,-0.348301,,,,,,,,,
1701,14.175000,-1.571612,2.043967,-0.343891,,,,,,,,,
1702,14.183333,-1.577125,2.036138,-0.339218,,,,,,,,,
1703,14.191667,-1.583041,2.028625,-0.334690,,,,,,,,,
1704,14.200000,-1.589369,2.021413,-0.329954,,,,,,,,,
1705,14.208333,-1.595705,2.014171,-0.324884,,,,,,,,,
1706,14.216667,-1.602558,2.007122,-0.319843,,,,,,,,,
1707,14.225000,-1.609550,2.000296,-0.315105,,,,,,,,,
1708,14.233333,-1.616927,1.993647,-0.310158,,,,,,,,,
1709,14.241667,-1.624424,1.987159,-0.305534,,,,,,,,,
1710,14.250000,-1.632631,1.980990,-0.300252,,,,,,,,,
1711,14.258333,-1.641184,1.975165,-0.295067,,,,,,,,,
1712,14.266667,-1.649463,1.968763,-0.290118,,,,,,,,,
1713,14.275000,-1.658560,1.963119,-0.284789,,,,,,,,,
1714,14.283333,-1.667798,1.957462,-0.279248,,,,,,,,,
1715,14.291667,-1.677227,1.951719,-0.274169,,,,,,,,,
1716,14.300000,-1.687197,1.946429,-0.268598,,,,,,,,,
1717,14.308333,-1.697631,1.941500,-0.263352,,,,,,,,,
1718,14.316667,-1.707854,1.936643,-0.257681,,,,,,,,,
1719,14.325000,-1.718910,1.931795,-0.252057,,,,,,,,,
1720,14.333333,-1.729934,1.927205,-0.246463,,,,,,,,,
1721,14.341667,-1.741292,1.922836,-0.240870,,,,,,,,,
1722,14.350000,-1.752802,1.918321,-0.234729,,,,,,,,,
1723,14.358333,-1.765007,1.914102,-0.229006,,,,,,,,,
